simulation_id,json_file,sequence,actor,text,external_id,audio_file_id
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,85,TRAINEE,Thank you!,d12bd804-cdff-4282-87b3-63a77cb96cb3,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,86,TRAINEE,May I have your email address so we can contact you in case of itinerary changes or voyage delays?​,23f48f17-7b7c-498b-bcb0-b78a1a84ac25,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,87,SYM,Let’s use my same email earlier for me at alice test @ email.com and james test @ email.com for my husband.​,f193b282-2027-49b1-b7fd-afc1fd6701a2,7e2675bb-b756-4ef2-bf87-fa0b80eebb18
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,88,TRAINEE,Thank you!,9e415a35-dd98-4841-a6b9-fd8eef5efeee,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,89,TRAINEE,May I have an alternate contact telephone number?,90b05d50-2946-4705-86dd-587b34442736,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,90,SYM,"Sure, my cell phone is 305-222-3333.",5ae14456-83a8-49a0-95f2-a97d2a1e7e5f,3de6a828-f840-402a-bed9-5d9904565656
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,91,TRAINEE,Thank you! Would you like a text to be sent to your mobile number for all sailing changes and payment reminders?,3d2edb49-8d5c-4510-b24a-57a5ccec2616,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,92,SYM,"Yes, please.",35ea88dc-1ec5-4ac7-a394-ba92fc9cc185,e753625b-390b-4ba0-bda0-b9bd36d35703
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,93,TRAINEE,Bear with me a moment as I finish creating your booking.,bcb1c5e4-a4c4-47de-b554-ffde4dad1664,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,94,SYM,Okay.,2f637156-32e9-4858-b095-8de8d445ff8a,db4145a9-b6bb-4209-9df8-878927d3703e
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,95,TRAINEE,I’m almost done. I’m just putting some additional notes on your booking.,1b4ba894-b7f6-4bb9-afa3-dc1421856229,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,96,TRAINEE,"Your booking number is X9SN55. You are sailing on the Breeze doing a 4-day Western Caribbean itinerary. We have you in that amazing balcony cabin, 10277. The total cost of your cruise is $1848 with only your deposit of $340 due today.",3f4ecfe8-1f2e-4141-9f24-b80cea0b2ea2,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,97,TRAINEE,"Are you taking care of this payment now or would you like to hear more about our partner, Flex Pay, where you could book this for as little as $0 down and pay for up to 24 months with affordable rates?",5904bb49-3b1c-4cf4-aa04-af4f53745b87,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,98,SYM,I’m going to use my Visa Card.,e31bfd44-c681-4b30-8520-0dd930ad61ee,56ee2fc4-b008-4d9e-8958-d993eaa5e281
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,99,TRAINEE,"Okay, great!",105a3e72-9d66-4ed7-b969-0454ef703430,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,100,TRAINEE,May I have the name of the card holder?,b608c970-c7ae-47e0-b52d-5677685782fa,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,101,SYM,It’s my name on the card.​ Alice Test.,67f79cbf-067d-4e82-96a2-e338e28cdbb5,226a469d-06fa-486b-8af5-0f52349b3072
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,102,TRAINEE,May I have the expiration date and billing zip code?,44f5bd4c-7a16-432c-9119-babf0da70ef3,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,103,SYM,"It is April 2028, and my zip code is 3 3 1 3 3.",749c0062-228c-44c8-a2ce-d1e20380e4a1,5f67ccda-52a1-4511-9093-c84443e007d1
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,104,TRAINEE,"Thank you, I have April 2028 and zip code of 33133, correct?",eaea1180-18e5-46f8-9fec-44d4d484b73c,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,105,SYM,Yes.,25250793-c736-462d-92d3-37a4d7043bae,5a377c5d-3d97-4d15-9d87-58494ace6225
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,106,TRAINEE,Would you like to pay just the deposit of $340 today?,43bb6a8b-613e-4860-8a95-aefc123d9a20,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,107,SYM,"Yes, the deposit only.",ee618967-acb3-485b-bbd0-87aa537bfacf,b27d7626-f05c-4405-b501-43c1f912e5bb
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,108,TRAINEE,"As a courtesy for you, we can go ahead and set up Auto Pay for you interest free and split your final payment amount into equal amounts of $71.81 starting on May 1, 2025. Would you like to go ahead and take advantage of this?",7feea93c-f972-475d-9fe8-abcdf5af5389,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,109,SYM,"Yes, let’s go ahead and set that up.",fafb4258-2d90-4aff-a7a0-f37d11057cee,844ff183-833d-407b-abf2-7bafc2eb98b2
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,110,TRAINEE,"Okay, perfect.",7388fd1a-c258-4afb-b087-cb54ffafc6a9,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,111,TRAINEE,"Now that I’ve verified the name of the cardholder, expiration date, zip code, and payment amount, I will be placing you into Secure Mode where I will prompt you to enter your credit card number. ​ ​",ad18fa51-4dc7-48f8-b943-98ff79fad33d,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,112,TRAINEE,"During this time, you will be able to hear me, however, I will not be able to hear you. It is important that when entering your credit card number, you are not using speakerphone or a Bluetooth device. ​",d25a63e2-1340-419b-9c8d-86057c24dd79,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,113,TRAINEE,"After you input your credit card number, Secure Mode will drop, and our call will reconnect, allowing me to hear you again. Then, I can verify payment. Do you have your credit card ready?",e5c38ba6-a767-4775-86da-22c3a53d1c60,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,114,SYM,Yes.,b0e6f020-a75b-466a-972a-887c83d4cdd4,50d23086-79d3-4ad9-9668-a7afd0da798e
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,115,TRAINEE,Do you have any questions before I place you into Secure Mode?​,71c1c906-e9e8-4a00-8460-90977ced0e6d,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,116,SYM,No.,2e2755a2-8590-42bb-b0e0-443bfca57509,9f8d0407-a575-46d6-8b0b-a317fe1fc2e5
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,117,TRAINEE,You are now in Secure Mode. Please enter your credit card information.,95627770-bba1-4d73-9bf8-1b1401bc0152,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,118,TRAINEE,"Thank you for your payment of $340.00. Before I submit, are the last few digits 4444?",ab9da96f-9f81-4559-b9e5-5899c9d3ae5c,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,119,SYM,Yes.,49c21ceb-d4e6-4096-a8f8-02b5dbe0ed89,c909f120-0268-4847-a590-7ce9e3c6e23d
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,120,TRAINEE,I see your payment of $340.00 has processed.,378371ba-80f7-41da-b34b-74d5c40fcb5b,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,121,TRAINEE,I am going to send your cabin confirmation now.,b3833d52-8cb4-4156-9ac7-e2904afc9722,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,122,TRAINEE,"You are all set. Keep in mind that adding or removing a guest will change the average rate per person. Please refer to your confirmation that I am emailing you now or you can go on the website to carnival.com/bookedguest for your electronic documents, boarding pass, travel docs, and penalty information.",059245fe-fe7d-477a-b316-a1c3deaaf686,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,123,SYM,Okay.,e5c983aa-d609-4c65-9053-25439988a61d,8fbe09d1-b299-4dbe-84fc-9e5148a14bd6
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,124,TRAINEE,Proper travel documentation is due upon embarkation and Carnival highly recommends a passport.,76f11b22-420a-4203-a75f-15dc098ad1a2,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,125,TRAINEE,Is there anything else I can help you with today?,41de26b1-b047-4c7c-9cfd-7c091eadc68b,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,126,SYM,That’s all.,c5c07b39-17e5-43fa-ad76-8656136be716,dfae8ef7-0568-42c8-94e5-3c4c0c14e5f1
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,127,TRAINEE,"Super! As a reminder, you will be receiving an email survey about my service today. I appreciate your feedback.",e7a658c3-2728-4135-9821-61702c06e7b8,
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,128,SYM,"Sure, you really made this whole process very easy.",1981960a-5777-4a60-9306-d4ab042bc9b3,db8f264b-f95f-4607-ad1e-6b19e5cb0d40
Arise_Carnival DS - Sales Inquiries - Booking created ~ BEG,data.json,129,TRAINEE,Thank you for choosing Carnival and you have a Funtastic day!,d5645cdc-c076-4a9c-8c2e-7064383f8af3,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,1,TRAINEE,"Thank you for calling Walt Disney World Resorts, where celebrations are our specialty. My name is {Stage Name}. How may I assist you?",35b848c4-ade9-4ba4-8d9b-df09718f3e70,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,2,SYM,"Hello, I would like to make a reservation.",320cff55-b703-4e1b-b0ca-b48a9a3344b6,f1cce5db-3524-4eb2-aeac-0ab0fe22eb94
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,3,TRAINEE,I’d be happy to assist you and thank you for choosing Disney as your vacation destination.,f25cbdc3-c874-4b4a-8160-ca498ce5dce8,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,4,TRAINEE,May I have your last name and email address?,8bcce37a-c656-4355-993a-588176893f48,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,5,SYM,"Callahan, and my email is jcallahan at animail.net.",47220b98-9569-4669-8e54-0849332b56c3,36dbb4e0-b81b-4739-a880-d47ec9d04245
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,6,TRAINEE,"Thank you, Joan! What dates and how many nights would you like to stay with us?",348e991a-45cf-4b0d-9386-378b729f2f7c,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,7,SYM,"Checking-In on November 24th, 2025, and Checking-Out on November 30th, 2025.",03f99906-b514-4ce3-81ee-0455fad55813,408ddaca-992b-494c-bc51-3aa6c5439565
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,8,TRAINEE,"Thank you, Joan, who will be traveling with you?",aceeab6f-ca6c-4840-acb9-551f7368a652,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,9,SYM,My husband Klein.,a609a4ad-61f1-4511-a3e2-530c2842f863,6827db3f-a374-453d-a2cb-2fa5b26f8726
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,10,TRAINEE,"Thank you, Joan, who else will be traveling with you?",083432f7-f270-4140-9efe-75b722a491d9,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,11,SYM,"My son, Carrillo.",d464a1da-ee79-4161-b999-92010afd8f6d,f31ee6c3-9ccb-4632-bdfb-4404d5af90bd
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,12,TRAINEE,"Thank you, Joan, will there being anyone else traveling with you?",250cf2bd-d44c-4fe9-8d41-a6609fd20b67,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,13,SYM,"Yes, my daughter Bridget.",33a8fb66-79fc-46b1-a3e2-049e83b5686b,f9aa445a-6a2a-4a2d-826e-1e26b782fbda
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,14,TRAINEE,Thank you.,b54bd783-4d8e-4849-907d-531c3c25c93b,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,15,TRAINEE,Have you decided on which resort you would like to stay at?,2a40dba9-5cf0-4a2c-9557-d359f8ee02a1,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,16,SYM,Contemporary Resort.,911c0db4-37b6-40be-844a-f0ec490fcffd,3c5e89ac-1e81-4d65-9b82-0eca4c21a62c
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,17,TRAINEE,Have you stayed at this resort before?,7d8d9a08-2040-41e1-9bcb-e1e1f5497599,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,18,SYM,"We have; we love the resort, it’s our favorite.",c982b676-1ba1-4c7a-b574-944c93939825,b5db7b3e-d15a-441e-b508-dade2bb7bc97
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,19,TRAINEE,It’s one of my favorites also. I love how the Monorail travels through the middle of the resort.,2bc3952a-8b4c-497a-a2c2-4a97399091e1,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,20,TRAINEE,"Joan, will you need theme park tickets?",5caf3bd8-dad7-4edd-8904-fb175d99ba1e,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,21,SYM,"Yes, a 6-day ticket with the Park Hopper Plus.",1016bab6-cf47-4ee5-92ee-0fc1d02fd6e3,eb47b681-f870-497d-9af7-be8b63893a9a
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,22,TRAINEE,Would you like to include a dining plan?,24d40b52-e5e4-49d9-90cf-d15ddad1f4d1,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,23,SYM,"Yes, I’d like the Disney Dine Plan.",7be51562-8d75-440e-8b0e-ea30b41cec2c,5e86afbd-bb0b-4569-9eb0-0d23846d2d48
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,24,TRAINEE,Would you like to include vacation protection in your package for only $95.00 per adult inclusive of children up to 17 years old? It can cover trip cancellation and trip interruption.,96182831-1c9a-46db-90fd-06bce3cd9ca6,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,25,SYM,"No, thanks. We will need 2 rooms as we would like the kids to have their own room.",31b020da-9606-4d7f-96bf-586ff7b1b86a,137034e2-01b8-4048-b044-7c720e4a480f
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,26,TRAINEE,"I will be happy to assist you, please give me a few moments to check the availability.",a40f09e4-65f9-4a5d-8fdb-b89d8126129d,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,27,TRAINEE,"Would you like to include Memory Maker? Memory Maker is an incredible way to enjoy unlimited digital Disney Photo Pass photos captured at hundreds of locations throughout Walt Disney World Resort—including select attraction and dining locations. The photos are conveniently connected to your online Disney account with a touch of your MagicBand, MagicMobile or Key to the World Card. It is regularly $210, with the advanced price of $185 if purchased at least 3 days prior.",5d3e0ec5-d3ae-49e7-b301-9074ed2a5b47,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,28,SYM,"No, thanks.",563fbb8f-77c3-4b7f-94d0-6cb75f018615,ffd22599-e6fe-47ff-8fd9-aa6e21916a88
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,29,TRAINEE,Will you be flying or driving?,ba55534c-1615-4135-a3cb-fd26a170fe79,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,30,SYM,We’re flying.,0bcf0c70-cd0b-4e61-9205-a515886cbca8,137a1a1d-04c6-4943-a689-540c735c06dd
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,31,TRAINEE,Will you need a rental car?,9c5294cb-5754-4f04-bd9c-b552c4055e75,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,32,SYM,"No, we don’t need one.",022ac536-03be-401a-a3a6-a7cd2605065a,a8ffdb90-77a9-4420-a5d4-d39de1fa0eaa
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,33,TRAINEE,"Joan, I do have availability, at Disney’s Contemporary Resort, with a Garden Wing – Resort View, with 2 Rooms arriving on November 24th, 2025, checking out on November 30th, 2025, with the Disney Dining Plan and a 6 Day Park Hopper Plus Theme Park Ticket Valid Monday, November 24th, 2025, thru Wednesday, December 3rd, 2025, your total cost will be $15,727.38 Without travel protection, including tax. This would not include the overnight parking fee that will be charged at the resort upon arrival.​",c3be750e-6709-4d3f-b6ff-ad34ae5ea9b4,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,34,TRAINEE,Would you like to secure the reservation for you and your family today? It will only be a $200 deposit the remaining balance will be due 30 days prior to arrival.,09abbcbe-018b-4178-8c24-71b1570de155,
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,35,SYM,"Yes, this sounds perfect.​",42c22683-4810-4da7-9e86-c9e51c159e74,0fa36497-8644-418f-8bcd-992dae7fddf0
Arise_Disney Resorts Reservations - Booking Multiple Rooms Package Reservation ~ ADV,data.json,36,TRAINEE,"Joan, I do have a few policies to review: A deposit of $200.00 is due on August 20, 2025. The balance is due on October 25, 2025. Modifications within 29 days of arrival are subject to a $50.00 change fee. If you cancel the reservation 29-2 days before arrival, there is a $200 cancellation fee. If you cancel the reservation the day prior to or the day of arrival, the full package price is non-refundable. Gratuity is not included with the Dining Plan. Your Tickets will be valid Monday, November 24th, 2025, to Wednesday, December 23rd, 2025.",36f7f97b-14c2-47fd-87f5-702f292e6f8f,
